line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
7368,2386,749,222.0,1,3035.11
7369,2386,62,113.0,4,4177.61
7370,2387,863,73.0,2,2370.24
7371,2387,407,53.0,1,1834.82
7372,2388,304,29.0,1,665.66
7373,2388,223,118.0,1,1890.08
7374,2388,768,260.0,4,1520.88
7375,2388,957,79.0,4,1330.35
7376,2389,571,124.0,4,1819.56
7377,2389,438,135.0,1,3942.47
7378,2389,584,156.0,3,3643.25
7379,2389,620,233.0,2,3570.71
7380,2390,897,55.0,1,907.84
7381,2390,505,73.0,2,3421.22
7382,2390,450,74.0,1,2668.96
7383,2390,955,106.0,2,4516.06
7384,2390,404,209.0,1,2405.2
7385,2391,728,20.0,1,3843.91
7386,2391,285,41.0,3,1714.96
7387,2391,168,62.0,4,1919.98
7388,2392,359,67.0,1,4691.73
7389,2393,736,149.0,4,851.58
7390,2393,696,269.0,2,2958.93
7391,2393,971,215.0,1,2239.65
7392,2393,503,107.0,3,3983.22
7393,2393,326,233.0,2,1124.26
7394,2394,749,110.0,1,3591.49
7395,2394,623,40.0,3,3860.2
7396,2395,123,250.0,1,109.0
7397,2395,452,128.0,1,385.18
7398,2395,977,195.0,4,1957.56
7399,2396,222,243.0,3,388.0
7400,2396,255,2.0,1,4849.48
7401,2396,574,232.0,4,2819.19
7402,2397,32,107.0,4,4941.31
7403,2397,862,116.0,1,2362.01
7404,2398,134,140.0,4,2407.85
7405,2399,760,81.0,2,2610.11
7406,2400,686,13.0,2,3052.36
7407,2400,539,NO_PROMO,1,2089.28
7408,2400,623,287.0,1,2386.74
7409,2400,671,62.0,3,472.69
7410,2401,599,165.0,2,1768.49
7411,2401,584,107.0,3,3873.51
7412,2401,78,264.0,2,4062.92
7413,2401,739,184.0,3,4733.08
7414,2401,457,7.0,4,196.3
7415,2402,539,1.0,4,330.6
7416,2402,908,172.0,4,1450.9
7417,2402,13,62.0,1,4775.98
7418,2402,970,262.0,1,4667.14
7419,2402,641,264.0,4,2144.82
7420,2403,333,2.0,2,3429.72
7421,2403,602,171.0,2,2896.45
7422,2403,45,90.0,2,3112.13
7423,2403,923,201.0,1,1984.59
7424,2404,457,53.0,1,2533.44
7425,2404,554,20.0,1,1475.76
7426,2405,813,165.0,1,3273.94
7427,2405,936,205.0,1,3425.8
7428,2405,150,99.0,1,2460.62
7429,2406,620,54.0,1,4298.65
7430,2406,436,226.0,3,2273.21
7431,2406,570,288.0,4,3376.48
7432,2407,754,38.0,2,2687.85
7433,2407,981,223.0,1,320.28
7434,2407,469,46.0,1,4892.77
7435,2407,517,230.0,3,3142.83
7436,2407,551,242.0,4,4469.2
7437,2408,75,56.0,1,1429.76
7438,2409,759,267.0,2,1814.05
7439,2409,151,224.0,2,4911.77
7440,2409,560,20.0,1,0.0
7441,2409,495,260.0,4,1044.48
7442,2410,383,221.0,3,3942.52
7443,2410,922,112.0,4,740.83
7444,2410,685,175.0,1,2374.63
7445,2410,795,247.0,3,633.16
7446,2411,75,282.0,1,0.0
7447,2411,800,294.0,2,2316.28
7448,2412,807,156.0,4,619.94
7449,2412,186,3.0,2,3889.19
7450,2412,595,170.0,4,3933.18
7451,2413,831,23.0,4,1103.64
7452,2413,715,137.0,1,202.59
7453,2413,75,96.0,1,4117.98
7454,2413,129,274.0,4,2602.13
7455,2414,632,225.0,4,4989.93
7456,2414,836,218.0,1,3695.02
7457,2414,46,50.0,1,2518.66
7458,2415,807,26.0,1,1275.23
7459,2415,803,249.0,2,3679.62
7460,2415,317,42.0,2,1025.03
7461,2416,245,95.0,4,4556.6
7462,2416,896,250.0,1,4537.4
7463,2416,820,130.0,2,4170.62
7464,2416,996,62.0,2,4175.03
7465,2417,153,157.0,2,3813.55
7466,2417,69,119.0,2,893.18
7467,2417,643,257.0,1,1290.93
7468,2417,513,132.0,3,906.95
7469,2417,703,69.0,4,901.52
7470,2418,731,268.0,1,2902.4
7471,2418,919,12.0,1,657.23
7472,2419,473,3.0,1,1097.53
7473,2420,736,179.0,2,4742.97
7474,2420,430,186.0,3,4622.12
7475,2420,850,194.0,2,596.79
7476,2421,8,118.0,2,1612.47
7477,2421,591,158.0,1,4465.12
7478,2421,380,230.0,3,3281.89
7479,2421,770,221.0,3,4664.46
7480,2422,411,287.0,2,2429.26
7481,2422,362,175.0,1,91.68
7482,2422,871,164.0,1,2951.27
7483,2422,949,147.0,1,399.52
7484,2423,639,285.0,4,2621.07
7485,2423,514,153.0,3,4980.54
7486,2423,759,39.0,2,0.0
7487,2423,704,87.0,4,1840.99
7488,2423,610,269.0,4,2363.7
7489,2424,804,245.0,2,221.77
7490,2424,144,103.0,2,2103.68
7491,2424,599,44.0,1,1266.48
7492,2424,264,97.0,1,325.27
7493,2425,841,40.0,1,0.0
7494,2425,112,10.0,1,4014.81
7495,2425,411,175.0,2,1295.38
7496,2425,536,148.0,3,1632.92
7497,2425,365,38.0,1,2869.09
7498,2426,198,177.0,3,3062.63
7499,2426,466,231.0,4,1095.05
7500,2426,981,256.0,4,4404.49
7501,2427,730,203.0,1,3300.82
7502,2427,979,126.0,3,4573.64
7503,2427,673,294.0,1,4049.03
7504,2427,364,237.0,4,2214.95
7505,2428,946,23.0,1,1668.75
7506,2428,710,56.0,1,3020.03
7507,2428,794,156.0,3,688.1
7508,2428,650,100.0,3,2133.48
7509,2428,403,185.0,4,1455.59
7510,2429,497,289.0,4,2314.99
7511,2430,908,67.0,1,497.76
7512,2430,671,29.0,3,4075.29
7513,2430,696,65.0,4,1598.4
7514,2430,857,232.0,1,979.97
7515,2430,163,187.0,1,4579.78
7516,2431,586,195.0,1,3187.86
7517,2432,847,213.0,2,4086.77
7518,2432,706,172.0,1,795.0
7519,2433,418,108.0,1,3179.24
7520,2433,695,96.0,2,230.52
7521,2433,750,275.0,1,1947.14
7522,2433,94,253.0,2,121.74
7523,2434,321,33.0,4,3795.75
7524,2434,689,144.0,2,4475.14
7525,2434,542,25.0,2,988.65
7526,2435,287,108.0,2,121.69
7527,2435,756,299.0,1,4711.22
7528,2435,656,71.0,4,3060.1
7529,2435,272,103.0,2,69.35
7530,2436,25,285.0,4,109.52
7531,2437,242,66.0,2,3527.89
7532,2437,775,250.0,3,2399.84
7533,2438,364,224.0,2,1323.41
7534,2438,131,172.0,3,1816.99
7535,2438,329,239.0,2,2809.21
7536,2438,961,219.0,1,939.64
7537,2439,348,295.0,1,2921.48
7538,2440,622,71.0,2,937.2
7539,2440,985,50.0,1,1761.44
7540,2441,906,127.0,2,4161.01
7541,2441,584,276.0,1,2211.49
7542,2442,660,228.0,2,2546.02
7543,2442,485,289.0,1,1115.33
7544,2442,72,22.0,1,3034.95
7545,2442,227,56.0,3,4598.85
7546,2442,152,185.0,3,1765.86
7547,2443,474,43.0,1,4747.23
7548,2443,809,90.0,1,2136.04
7549,2443,35,166.0,3,4289.06
7550,2444,91,128.0,1,69.08
7551,2444,195,136.0,3,1293.37
7552,2444,298,288.0,2,1090.81
7553,2444,828,80.0,3,2961.79
7554,2444,707,76.0,1,3176.13
7555,2445,942,163.0,3,2019.97
7556,2445,161,259.0,3,2567.63
7557,2446,944,28.0,4,1632.06
7558,2446,617,111.0,1,982.36
7559,2446,41,30.0,1,265.81
7560,2446,682,175.0,3,1097.95
7561,2447,749,228.0,3,3244.67
7562,2447,906,211.0,2,1454.25
7563,2447,124,236.0,3,870.21
7564,2447,670,215.0,1,1244.58
7565,2447,654,193.0,1,1140.09
7566,2448,665,33.0,3,4285.57
7567,2448,343,170.0,2,3755.39
7568,2448,124,34.0,3,1597.41
7569,2449,376,255.0,1,3948.66
7570,2449,406,289.0,4,3389.37
7571,2449,370,6.0,4,2071.52
7572,2449,43,161.0,1,3541.43
7573,2449,158,139.0,1,2868.38
7574,2450,263,94.0,1,486.96
7575,2450,995,173.0,1,1664.04
7576,2450,362,101.0,3,4593.15
7577,2450,465,23.0,1,1187.77
7578,2450,280,157.0,1,1459.46
7579,2451,59,279.0,1,3113.2
7580,2451,80,286.0,1,3960.87
7581,2452,125,76.0,1,3118.67
7582,2452,319,189.0,1,3050.25
7583,2453,90,285.0,2,2860.44
7584,2454,27,168.0,3,4036.04
7585,2454,203,275.0,4,319.45
7586,2454,957,255.0,1,3313.19
7587,2455,469,224.0,4,169.03
7588,2455,518,200.0,1,1587.98
7589,2455,387,220.0,4,1577.61
7590,2455,952,158.0,1,3416.04
7591,2456,531,182.0,3,2552.52
7592,2456,928,92.0,1,2670.42
7593,2457,807,94.0,3,867.58
7594,2457,387,107.0,3,2849.55
7595,2457,827,81.0,1,1670.6
7596,2458,251,276.0,2,3603.31
7597,2458,840,28.0,4,3572.44
7598,2458,746,123.0,2,2364.25
7599,2458,260,213.0,2,4382.43
7600,2459,108,152.0,1,1799.52
7601,2459,614,193.0,3,480.32
7602,2459,891,281.0,4,2009.49
7603,2459,396,86.0,4,3492.21
7604,2460,996,9.0,2,3040.15
7605,2460,773,184.0,1,3416.9
7606,2460,86,165.0,4,4787.53
7607,2461,820,24.0,1,1186.26
7608,2461,871,120.0,4,4876.33
7609,2461,890,62.0,1,2745.09
7610,2461,405,215.0,4,3718.95
7611,2462,70,104.0,1,3244.74
7612,2462,506,282.0,3,3032.22
7613,2462,827,80.0,1,500.74
7614,2462,164,256.0,1,430.06
7615,2462,783,78.0,2,0.0
7616,2463,594,99.0,1,1850.87
7617,2463,249,34.0,3,3203.94
7618,2464,787,85.0,1,2988.55
7619,2464,497,218.0,1,958.78
7620,2464,496,178.0,1,223.07
7621,2465,19,248.0,1,533.53
7622,2465,651,7.0,2,2024.32
7623,2465,8,40.0,1,3466.79
7624,2465,975,108.0,3,1912.28
7625,2465,841,271.0,1,4698.1
7626,2466,264,246.0,1,3931.58
7627,2466,117,252.0,2,4570.07
7628,2467,446,29.0,4,620.58
7629,2467,920,72.0,4,2288.37
7630,2467,546,27.0,1,4535.26
7631,2468,639,266.0,1,3301.1
7632,2469,882,290.0,4,4668.81
7633,2470,184,6.0,1,880.27
7634,2471,384,135.0,4,4358.65
7635,2472,560,179.0,1,737.22
7636,2473,729,21.0,3,1952.68
7637,2473,906,223.0,1,486.88
7638,2474,578,110.0,2,3641.46
7639,2474,172,42.0,3,0.0
7640,2474,411,221.0,3,2552.41
7641,2474,946,210.0,3,3983.59
7642,2475,976,170.0,4,84.94
7643,2475,194,86.0,4,2015.04
7644,2476,454,20.0,1,3909.58
7645,2476,630,173.0,4,1529.39
7646,2476,214,184.0,1,1450.42
7647,2476,811,38.0,1,434.14
7648,2477,681,163.0,2,185.97
7649,2478,541,149.0,2,2533.91
7650,2479,952,254.0,3,2260.58
7651,2479,517,25.0,2,2209.01
7652,2479,752,12.0,1,2817.71
7653,2479,667,20.0,3,1993.88
7654,2480,957,3.0,4,1199.85
7655,2480,87,232.0,3,4518.71
7656,2480,657,70.0,4,4910.41
7657,2481,192,280.0,4,177.7
7658,2481,930,46.0,1,695.66
7659,2481,770,14.0,1,362.89
7660,2481,438,37.0,1,4256.67
7661,2481,908,91.0,4,3002.86
7662,2482,43,240.0,3,1608.25
7663,2482,654,39.0,2,4286.51
7664,2482,737,139.0,1,2331.4
7665,2483,361,284.0,3,2855.36
7666,2483,416,130.0,1,3172.24
7667,2483,850,12.0,1,2266.76
7668,2483,316,126.0,2,2737.97
7669,2483,556,63.0,4,646.33
7670,2484,772,208.0,2,4113.68
7671,2485,815,36.0,3,2350.37
7672,2485,599,14.0,2,689.77
7673,2485,99,48.0,3,243.1
7674,2485,461,247.0,3,1566.8
7675,2486,777,105.0,1,688.23
7676,2486,569,117.0,1,1295.33
7677,2486,313,235.0,3,2548.77
7678,2486,673,76.0,1,1646.85
7679,2487,633,93.0,2,3198.75
7680,2488,275,120.0,4,2841.94
7681,2488,370,87.0,4,2519.31
7682,2488,635,173.0,4,4388.22
7683,2488,718,83.0,3,4464.16
7684,2488,717,124.0,2,198.56
7685,2489,516,270.0,3,3346.59
7686,2489,316,69.0,3,1466.6
7687,2489,694,163.0,3,1279.89
7688,2489,741,122.0,3,3990.52
7689,2489,618,232.0,1,2787.71
7690,2490,171,115.0,1,2392.94
7691,2490,851,199.0,1,4291.59
7692,2490,646,217.0,1,329.78
7693,2490,200,134.0,1,1387.34
7694,2491,95,175.0,2,2021.87
7695,2491,182,270.0,3,1098.31
7696,2492,430,235.0,1,4440.13
7697,2492,33,60.0,2,1415.89
7698,2492,758,75.0,2,1056.76
7699,2492,87,294.0,1,571.0
7700,2492,272,147.0,2,4958.55
7701,2493,784,153.0,1,3177.29
7702,2493,184,187.0,2,1923.9
7703,2494,166,208.0,4,600.66
7704,2495,771,128.0,3,3226.32
7705,2495,677,256.0,3,1476.95
7706,2495,453,165.0,1,1303.27
7707,2496,668,191.0,4,3110.69
7708,2496,784,1.0,4,4069.31
7709,2497,476,38.0,2,4057.13
7710,2498,226,120.0,2,2426.53
7711,2498,50,285.0,2,4791.41
7712,2498,176,39.0,2,1655.2
7713,2498,27,153.0,4,504.36
7714,2498,926,196.0,1,3726.79
7715,2499,316,36.0,1,3736.65
7716,2499,944,215.0,2,0.0
7717,2500,399,211.0,1,3640.7
7718,2500,249,75.0,3,4570.02
7719,2500,819,18.0,1,2618.42
7720,2500,396,136.0,2,94.32
7721,2500,449,55.0,1,0.0
7722,2501,327,41.0,1,737.03
7723,2501,426,26.0,1,58.16
7724,2502,933,277.0,3,867.03
7725,2502,426,57.0,4,4811.52
7726,2503,62,280.0,4,1986.0
7727,2503,303,202.0,1,1891.03
7728,2504,633,231.0,4,4081.35
7729,2504,518,34.0,2,861.44
7730,2504,293,131.0,1,1427.41
7731,2504,402,250.0,1,3226.11
7732,2505,253,181.0,4,4590.91
7733,2505,593,164.0,2,889.8
7734,2506,726,240.0,4,1402.64
7735,2506,715,250.0,3,1106.03
7736,2506,720,14.0,4,2544.02
7737,2506,349,273.0,2,2519.62
7738,2506,869,240.0,1,1980.27
7739,2507,738,139.0,1,249.79
7740,2507,748,143.0,4,0.0
7741,2507,837,174.0,1,2870.51
7742,2508,760,282.0,1,4379.13
7743,2508,648,217.0,3,3113.91
7744,2508,734,182.0,1,4280.24
7745,2508,315,248.0,3,4540.65
7746,2509,866,45.0,1,3996.13
7747,2509,513,70.0,2,691.18
7748,2509,389,53.0,2,4200.38
7749,2510,24,150.0,1,4280.3
7750,2510,63,119.0,4,1777.75
7751,2510,330,141.0,3,1898.83
7752,2510,657,169.0,1,2379.62
7753,2510,39,185.0,3,3627.54
7754,2511,470,286.0,1,2454.91
7755,2511,832,169.0,2,3650.73
7756,2511,78,282.0,1,894.14
7757,2512,430,26.0,3,3975.89
7758,2512,85,80.0,3,4036.9
7759,2512,873,89.0,3,2965.49
7760,2513,281,219.0,4,3443.98
7761,2513,336,254.0,1,1084.68
7762,2513,261,27.0,4,4753.53
7763,2513,146,173.0,1,4108.67
7764,2513,276,134.0,1,2216.4
7765,2514,351,144.0,4,3586.77
7766,2515,425,163.0,4,3711.99
7767,2515,227,103.0,4,1736.51
7768,2516,892,82.0,3,1906.82
7769,2516,630,222.0,2,2115.29
7770,2516,766,181.0,1,157.74
7771,2516,145,134.0,1,2019.47
7772,2516,907,255.0,3,427.34
7773,2517,508,195.0,1,2271.68
7774,2517,924,96.0,2,4983.17
7775,2517,675,52.0,1,3473.14
7776,2517,729,196.0,4,376.49
7777,2517,50,118.0,1,1051.55
7778,2518,517,154.0,2,1494.78
7779,2519,430,8.0,3,318.4
7780,2519,646,241.0,4,4594.25
7781,2520,554,34.0,1,3669.25
7782,2520,33,211.0,4,1239.46
7783,2520,511,213.0,3,3926.46
7784,2520,351,152.0,3,1918.5
7785,2520,339,258.0,4,4433.84
7786,2521,629,103.0,2,4039.32
7787,2522,791,195.0,1,584.0
7788,2522,640,120.0,1,2892.28
7789,2522,843,69.0,1,2709.91
7790,2523,708,42.0,1,983.53
7791,2523,211,159.0,2,3409.64
7792,2524,323,11.0,2,0.0
7793,2524,147,216.0,3,1289.48
7794,2524,15,163.0,3,2228.08
7795,2524,648,259.0,1,3744.43
7796,2524,489,215.0,3,828.07
7797,2525,576,69.0,1,3687.06
7798,2525,465,298.0,4,2295.38
7799,2525,289,244.0,1,2212.07
7800,2526,354,184.0,1,3350.15
7801,2526,520,57.0,4,1070.91
7802,2527,384,286.0,4,944.65
7803,2527,618,153.0,1,2979.12
7804,2528,367,298.0,1,1951.26
7805,2528,69,201.0,4,1417.68
7806,2528,673,164.0,2,4992.26
7807,2528,148,132.0,1,0.0
7808,2528,75,269.0,2,890.88
7809,2529,508,4.0,4,1859.12
7810,2529,807,249.0,1,2535.43
7811,2529,614,154.0,2,3834.27
7812,2529,385,116.0,3,4697.49
7813,2530,502,22.0,1,3805.91
7814,2530,761,29.0,1,4542.55
7815,2530,817,16.0,2,3346.86
7816,2530,849,216.0,3,1244.5
7817,2531,690,152.0,1,573.94
7818,2532,765,44.0,3,2957.66
7819,2533,907,90.0,2,1782.75
7820,2533,500,257.0,2,1478.48
7821,2533,729,204.0,1,4352.56
7822,2533,502,181.0,4,1725.33
7823,2534,434,177.0,3,2629.29
7824,2535,761,212.0,3,593.57
7825,2535,694,286.0,3,450.71
7826,2535,597,215.0,2,4902.75
7827,2536,398,291.0,2,0.0
7828,2536,904,59.0,2,1602.24
7829,2537,225,96.0,1,2955.71
7830,2538,135,261.0,2,4536.18
7831,2538,153,65.0,2,2004.89
7832,2539,972,290.0,1,3224.13
7833,2540,866,198.0,2,2812.31
7834,2540,594,292.0,3,2789.56
7835,2540,772,101.0,4,3155.99
7836,2540,88,177.0,4,2153.04
7837,2541,507,292.0,1,1336.36
7838,2541,897,288.0,1,943.13
7839,2542,433,61.0,2,0.0
7840,2543,495,5.0,2,2056.56
7841,2543,114,46.0,3,1982.74
7842,2544,846,8.0,4,4318.18
7843,2544,857,198.0,4,1845.96
7844,2544,5,6.0,3,3951.18
7845,2544,424,180.0,1,1774.08
7846,2544,503,148.0,3,1899.88
7847,2545,785,NO_PROMO,4,2628.14
7848,2545,819,18.0,2,4405.37
7849,2546,876,65.0,1,0.0
7850,2546,316,195.0,4,911.87
7851,2547,767,174.0,2,680.26
7852,2547,860,77.0,3,450.27
7853,2548,989,219.0,1,4182.28
7854,2549,338,71.0,4,3347.67
7855,2549,678,32.0,1,2832.8
7856,2549,728,257.0,1,514.74
7857,2549,781,15.0,1,2359.83
7858,2549,829,201.0,1,3205.86
7859,2550,402,37.0,4,1553.41
7860,2550,666,167.0,1,833.91
7861,2551,528,251.0,2,1714.62
7862,2551,626,142.0,1,3599.77
7863,2551,32,101.0,1,2478.31
7864,2551,683,128.0,1,3317.74
7865,2551,758,168.0,2,674.41
7866,2552,463,127.0,1,2931.13
7867,2552,56,31.0,2,2043.9
7868,2552,468,203.0,1,672.72
7869,2552,338,149.0,1,1455.99
7870,2553,619,258.0,1,2527.46
7871,2553,244,2.0,4,2538.79
7872,2553,929,239.0,1,1673.63
7873,2553,453,125.0,3,2097.6
7874,2553,410,211.0,1,2070.64
7875,2554,141,68.0,4,4516.02
7876,2554,721,167.0,3,587.18
7877,2554,673,12.0,2,3556.75
7878,2555,577,151.0,2,2831.4
7879,2555,195,245.0,2,3714.75
7880,2556,885,277.0,3,430.28
7881,2556,549,17.0,3,1749.14
7882,2556,725,177.0,4,4261.54
7883,2556,738,72.0,3,3736.83
7884,2557,578,96.0,2,4798.41
7885,2557,393,145.0,1,4622.23
7886,2558,158,287.0,3,201.92
7887,2559,688,252.0,1,2078.32
7888,2559,548,NO_PROMO,1,4976.47
7889,2559,685,114.0,1,193.89
7890,2560,564,5.0,4,545.98
7891,2560,777,244.0,4,3108.14
7892,2561,226,227.0,3,0.0
7893,2561,229,192.0,2,3883.01
7894,2561,371,51.0,3,2440.91
7895,2561,594,166.0,1,1770.16
7896,2562,825,208.0,2,4203.02
7897,2562,501,230.0,3,218.14
7898,2562,207,2.0,4,1257.74
7899,2562,605,281.0,2,1389.2
7900,2563,508,181.0,1,3607.47
7901,2563,530,82.0,4,2172.34
7902,2563,339,90.0,1,4906.05
7903,2563,433,253.0,3,682.51
7904,2563,797,288.0,4,4478.2
7905,2564,529,150.0,1,1563.98
7906,2564,396,239.0,1,4168.31
7907,2564,788,296.0,1,252.38
7908,2565,990,163.0,1,2281.19
7909,2566,402,158.0,3,4592.49
7910,2566,746,293.0,3,1451.13
7911,2566,238,141.0,4,0.0
7912,2567,216,294.0,1,2893.17
7913,2568,510,102.0,1,2642.2
7914,2568,983,277.0,1,1783.26
7915,2568,653,183.0,2,3290.99
7916,2568,646,298.0,1,562.64
7917,2569,202,7.0,2,3025.76
7918,2570,301,92.0,1,3326.07
7919,2570,322,18.0,4,2269.98
7920,2570,747,285.0,1,3813.65
7921,2570,556,199.0,3,3412.94
7922,2570,874,84.0,3,229.56
7923,2571,592,103.0,2,4486.55
7924,2571,800,240.0,2,132.64
7925,2571,564,99.0,1,2692.08
7926,2571,22,122.0,4,544.6
7927,2571,165,229.0,4,3339.32
7928,2572,185,85.0,3,3772.95
7929,2573,484,40.0,1,1773.84
7930,2574,334,53.0,1,1151.19
7931,2574,80,224.0,3,2571.31
7932,2574,850,36.0,3,2059.66
7933,2574,608,286.0,1,4938.31
7934,2574,566,116.0,4,0.0
7935,2575,944,227.0,1,2676.8
7936,2576,824,95.0,3,1385.59
7937,2576,244,224.0,1,0.0
7938,2576,501,86.0,4,2436.76
7939,2577,778,193.0,4,2387.14
7940,2577,332,96.0,2,3765.71
7941,2577,946,244.0,3,1444.93
7942,2578,715,161.0,2,518.99
7943,2578,235,227.0,3,1814.18
7944,2578,737,265.0,2,4864.18
7945,2579,150,293.0,2,740.5
7946,2579,991,187.0,1,3550.62
7947,2579,972,57.0,1,3821.39
7948,2579,323,118.0,3,2407.8
7949,2579,557,146.0,2,419.11
7950,2580,507,211.0,1,3262.6
7951,2580,769,103.0,4,95.76
7952,2580,517,114.0,1,4962.82
7953,2580,266,248.0,3,1651.87
7954,2581,522,153.0,3,305.52
7955,2581,765,105.0,2,1915.27
7956,2581,797,184.0,4,2911.51
7957,2582,286,162.0,2,2287.75
7958,2582,885,68.0,2,3626.21
7959,2583,197,103.0,4,2742.38
7960,2583,824,74.0,1,4809.5
7961,2583,476,199.0,1,1918.8
7962,2583,792,193.0,1,3590.52
7963,2584,958,213.0,3,4794.99
7964,2584,741,240.0,1,4765.74
7965,2584,26,142.0,1,3438.42
7966,2584,481,94.0,4,3799.25
7967,2584,424,96.0,4,525.11
7968,2585,816,143.0,4,817.33
7969,2586,791,71.0,1,4669.14
7970,2587,772,200.0,1,4341.85
7971,2587,190,48.0,2,1241.23
7972,2587,934,142.0,4,1834.63
7973,2587,66,271.0,4,3083.93
7974,2587,910,26.0,1,473.41
7975,2588,356,81.0,3,1162.06
7976,2588,518,155.0,1,2183.91
7977,2589,10,279.0,2,4920.08
7978,2589,975,257.0,3,1833.43
7979,2589,599,75.0,3,3288.51
7980,2589,799,276.0,2,345.43
7981,2589,418,107.0,4,1602.96
7982,2590,449,275.0,3,300.17
7983,2590,180,185.0,1,150.41
7984,2590,558,148.0,3,926.61
7985,2591,479,103.0,1,1995.01
7986,2591,250,21.0,1,4267.05
7987,2591,106,77.0,3,830.6
7988,2591,527,207.0,1,1216.3
7989,2592,624,255.0,1,2602.06
7990,2592,289,122.0,4,449.64
7991,2592,261,117.0,1,4299.32
7992,2593,63,192.0,1,1971.54
7993,2594,184,162.0,1,2644.6
7994,2594,314,169.0,1,0.0
7995,2594,465,193.0,4,4573.25
7996,2594,156,53.0,1,4480.57
7997,2595,524,195.0,2,2658.89
7998,2596,766,93.0,1,3711.88
7999,2596,888,9.0,3,4460.5
8000,2596,653,171.0,1,2238.88
8001,2596,205,194.0,4,4155.09
8002,2597,924,213.0,2,1423.41
8003,2597,399,240.0,3,2751.16
8004,2598,869,28.0,1,4550.43
8005,2598,896,108.0,1,4560.32
8006,2599,586,7.0,1,1765.4
8007,2599,472,7.0,1,4011.25
8008,2599,704,191.0,3,3791.95
8009,2599,25,177.0,1,1257.22
8010,2599,655,48.0,1,4210.64
8011,2600,554,101.0,2,1208.23
8012,2600,795,233.0,1,2523.1
8013,2600,589,33.0,2,1816.32
8014,2601,577,296.0,4,3490.25
8015,2601,183,259.0,1,78.64
8016,2602,74,260.0,2,3941.39
8017,2602,601,200.0,2,736.52
8018,2602,561,213.0,1,644.98
8019,2602,622,167.0,3,872.91
8020,2602,778,69.0,1,2412.27
8021,2603,768,151.0,4,363.61
8022,2603,245,86.0,1,1272.97
8023,2603,375,128.0,1,3722.25
8024,2604,407,117.0,1,3952.22
8025,2604,518,118.0,2,1513.65
8026,2604,494,299.0,3,1806.16
8027,2604,607,182.0,2,814.08
8028,2604,756,13.0,4,144.83
8029,2605,421,210.0,2,4114.6
8030,2605,672,23.0,1,4155.97
8031,2605,528,29.0,2,4070.08
8032,2605,773,253.0,2,4689.9
8033,2605,677,161.0,1,0.0
8034,2606,571,87.0,1,4560.96
8035,2607,61,131.0,4,307.33
8036,2608,587,241.0,1,2861.6
8037,2608,128,5.0,3,4701.29
8038,2608,31,270.0,1,3564.62
8039,2608,696,271.0,4,3454.64
8040,2609,338,142.0,3,3783.84
8041,2609,614,226.0,3,2054.06
8042,2609,139,149.0,1,1999.1
8043,2609,872,285.0,3,1353.42
8044,2610,557,107.0,1,1005.16
8045,2611,655,273.0,1,1810.17
8046,2611,695,110.0,4,0.0
8047,2611,595,9.0,1,3879.89
8048,2611,141,247.0,3,3058.12
8049,2611,998,220.0,3,1898.66
8050,2612,575,111.0,2,4738.38
8051,2612,683,267.0,1,2165.4
8052,2612,72,283.0,3,1609.74
8053,2612,69,137.0,1,1724.6
8054,2613,625,5.0,4,1188.69
8055,2613,215,187.0,4,3826.22
8056,2614,759,177.0,3,256.75
8057,2614,193,239.0,1,3020.44
8058,2615,298,250.0,1,510.31
8059,2615,856,250.0,2,2303.72
8060,2616,689,20.0,3,0.0
8061,2616,590,158.0,3,2321.16
8062,2617,843,245.0,3,4884.48
8063,2617,969,16.0,3,1203.42
8064,2617,680,175.0,1,3877.91
8065,2618,211,297.0,3,2730.1
8066,2618,99,150.0,1,2618.5
8067,2618,830,160.0,1,3543.52
8068,2618,440,16.0,4,3213.68
8069,2619,877,257.0,1,4035.33
8070,2619,677,34.0,4,2308.76
8071,2619,694,51.0,3,4766.79
8072,2619,397,210.0,2,2556.19
8073,2620,316,169.0,1,637.64
8074,2620,451,56.0,4,4590.13
8075,2621,395,281.0,2,4055.62
8076,2621,852,300.0,1,2788.47
8077,2622,171,273.0,3,3802.79
8078,2623,376,298.0,1,1328.36
8079,2623,66,271.0,4,0.0
8080,2623,300,286.0,1,3609.26
8081,2623,798,116.0,2,4384.56
8082,2623,64,104.0,2,1111.8
8083,2624,543,252.0,2,1873.63
8084,2625,505,130.0,1,2204.28
8085,2626,561,2.0,1,1391.37
8086,2626,61,210.0,2,229.24
8087,2626,47,62.0,1,1230.29
8088,2627,745,227.0,3,1596.13
8089,2628,498,82.0,1,2942.35
8090,2628,181,156.0,4,2541.35
8091,2628,158,132.0,3,4623.46
8092,2628,603,76.0,3,2899.83
8093,2628,918,245.0,2,618.79
8094,2629,832,164.0,3,2068.93
8095,2629,283,236.0,3,3677.18
8096,2630,720,34.0,1,4776.01
8097,2630,933,300.0,1,4205.56
8098,2630,763,28.0,1,1805.3
8099,2630,816,61.0,3,3481.35
8100,2630,572,54.0,2,1015.45
8101,2631,297,80.0,1,3518.17
8102,2631,359,150.0,3,4772.75
8103,2631,124,203.0,1,4506.88
8104,2631,868,NO_PROMO,3,2351.0
8105,2632,114,239.0,1,4412.67
8106,2632,106,166.0,3,2178.37
8107,2632,10,91.0,3,4373.06
8108,2632,714,12.0,3,828.56
8109,2633,216,208.0,4,2761.4
